ankle_distance,shoulder_distance,hip_angle,ankle_movement,ankle_speed,ankle_to_hip_ratio,hip_distance,knee_distance,shoulder_to_ankle_ratio
0.038071929914277075,0.09545081898994406,176.91020435727967,0.0,0.0,0.23344144274349118,0.05221717186211563,0.04395756962154073,2.507117952908128
0.03792793929213651,0.09581784998962944,176.96039434389337,0.00014399062214056485,0.0043197186642169455,0.23155879965954984,0.05225977841066328,0.04376167560539301,2.526313102633949
0.03755169839790001,0.09592705493783414,177.0410036708644,0.00037624089423649726,0.011287226827094918,0.22893677727225592,0.05230474008238044,0.04378625757834952,2.5545330579028787
0.03761373273857323,0.09607185119694449,177.11549558555106,6.203434067321434e-05,0.0018610302201964302,0.22913101148129883,0.05231006941465359,0.0437748725597585,2.554169559949628
0.038016889125848205,0.09624212809106483,177.160667053516,0.0004031563872749777,0.012094691618249331,0.2315417462088662,0.052369156359400426,0.04389032653242148,2.531562426701255
0.039457982966592794,0.09650950908528136,177.18162642735118,0.0014410938407445895,0.043232815222337684,0.24026647846951654,0.05237422825378138,0.044015189384336066,2.4458804487546004
0.0398685666259252,0.096676107397863,177.19644322438918,0.0004105836593324072,0.012317509779972216,0.24283117955490693,0.052380983267466395,0.04412237818805565,2.424870407430142
0.03982291865798574,0.09682188511737672,177.20496430910248,4.5647967939460576e-05,0.0013694390381838173,0.24250951583960048,0.052389403118053825,0.04415086168091391,2.4313106216277016
0.039729560981258454,0.0969722095016529,177.22012996982386,9.335767672728756e-05,0.002800730301818627,0.2416392261697881,0.05238799473393868,0.04424590592597119,2.4408074770168593
0.03793680658302833,0.09704625863107684,177.23704992964534,0.001792754398230123,0.05378263194690369,0.23057746022970577,0.052395921736010174,0.04421006125084212,2.558102997380178
0.037105286087889953,0.097087126969145,177.2545445202152,0.000831520495138377,0.02494561485415131,0.22552717227067196,0.05241817067404601,0.044222143743462,2.616530882936146
0.03775664830275182,0.09714996283941565,177.27942615115134,0.000651362214861867,0.01954086644585601,0.22956003709566516,0.052435090067042195,0.04426626304766077,2.57305579829063
0.03845894523065987,0.09728579532283428,177.3065295273186,0.0007022969279080471,0.021068907837241413,0.23398361350289393,0.052452711165755034,0.044315468156810534,2.529601234234501
0.03941439423833345,0.09735900103004523,177.31874903443307,0.0009554490076735811,0.028663470230207433,0.23991191460061134,0.052465011742468065,0.04434328229044113,2.4701382048732925
0.040144156241489516,0.09743989891450902,177.33347427080355,0.0007297620031560675,0.021892860094682026,0.2445043497213723,0.052474114574978796,0.04436993638549762,2.4272498923219015
0.040599718906973996,0.09748964655989768,177.34401723680787,0.00045556266548447966,0.01366687996453439,0.24733750153529294,0.05248015710442462,0.044377856384112825,2.4012394465901448
0.04862893979834378,0.09754860830969314,177.35653197756483,0.008029220891369787,0.2408766267410936,0.29629224637827833,0.05248644220117103,0.04438490148805861,2.0059785122647376
0.04718435582285664,0.09758187148081077,177.3581448325179,0.0014445839754871417,0.04333751926461425,0.2875733736653302,0.052508959081261,0.044348361312817955,2.068097990934974
0.04639826645164284,0.09762436190946265,177.36141638983685,0.0007860893712137995,0.023582681136413985,0.2829118646747563,0.052524817306049416,0.04432894256838501,2.104051926405669
0.04546729395899557,0.09763348182720658,177.36101849529254,0.0009309724926472723,0.02792917477941817,0.27722673020662525,0.05253491181865262,0.044295979988922284,2.147334343566978
0.045050581637874974,0.09768088531102873,177.36218712072372,0.00041671232112059503,0.012501369633617851,0.2748409626898123,0.052547789026660706,0.04426537714245806,2.1682491492830436
0.04454632031722774,0.09768144097700522,177.36084983197907,0.0005042613206472368,0.015127839619417105,0.2717122879647943,0.052551273679044205,0.04424288415656527,2.1928060562889664
0.04448631059173514,0.09771893415817128,177.36156821924496,6.000972549259631e-05,0.0018002917647778893,0.2714213890882769,0.05255541013146767,0.0442280990609621,2.196606840584481
0.04431332038942528,0.0977614793806595,177.36179004247842,0.00017299020230986117,0.005189706069295835,0.2704703556113823,0.052575232637365577,0.04422209224057871,2.2061420476175564
0.04451315068624437,0.09781150193295787,177.3637240684454,0.0001998302968190882,0.005994908904572646,0.27177884827848675,0.052579524276446944,0.04420616716344761,2.197361912716369
0.04458580358780439,0.09783300304056142,177.36903900065366,7.265290156002052e-05,0.0021795870468006157,0.27227180489874875,0.05258314900594881,0.044211739234984976,2.1942635361028193
0.04451859433551723,0.09786142471986774,177.3691821240885,6.720925228716201e-05,0.0020162775686148604,0.2718692356948954,0.05258643120673948,0.04421101854160882,2.198214615275785
0.04442193794217514,0.09788761922627016,177.36897877088865,9.665639334208859e-05,0.0028996918002626576,0.27138493114745016,0.05259286837780216,0.04423060223374277,2.2035873210595245
0.04436653149555888,0.09790607278040267,177.36573996418952,5.5406446616258764e-05,0.001662193398487763,0.27107666334096164,0.05260679325053155,0.04423455920631722,2.2067551706223223
0.04432722546933265,0.0979166430323744,177.36427329818858,3.930602622623236e-05,0.0011791807867869708,0.27085949105745827,0.05261555659759538,0.04423634401836964,2.208950413558301
0.0431933435570351,0.09793405943894862,177.36207635957325,0.0011338819122975463,0.03401645736892639,0.2642533467653946,0.05262028682596663,0.04452779119027104,2.267341478430133
0.04324785353894977,0.09795082225654565,177.36254301774684,5.4509981914668826e-05,0.0016352994574400648,0.26460924682655335,0.05262908002387549,0.04452477666072489,2.264871299758945
0.04332949451771934,0.09797044026514044,177.36399144468905,8.164097876957321e-05,0.0024492293630871964,0.26514188458927856,0.05263615831247454,0.04452203141712845,2.2610566164134687
0.05265335216545958,0.0979851769307967,177.36451285743826,0.009323857647740234,0.279715729432207,0.3222848325398583,0.052640364178452116,0.04451767171618642,1.8609485037701863
0.05673173063869297,0.09799595207263152,177.3666421387671,0.0040783784732333905,0.12235135419700172,0.3472984114658874,0.05264125583968725,0.044527337235669734,1.7273570005600174
0.05801241442779946,0.09801400018705116,177.36732704999787,0.0012806837891064932,0.038420513673194795,0.35524505780854715,0.05264538086702226,0.0445302864318393,1.6895349237538888
0.059136740138668105,0.09802329014359455,177.37256530015938,0.0011243257108686441,0.033729771326059324,0.36218126176184817,0.05264634763129441,0.044546302459834396,1.6575700641216011
0.059319388003708944,0.09804629693160802,177.37320824701285,0.00018264786504083863,0.005479435951225159,0.3633571666729289,0.052661499374210295,0.04455460971716088,1.6528541549598872
0.059447041269161,0.09806456740810854,177.37497415304694,0.00012765326545205458,0.0038295979635616373,0.3641686290969384,0.05266784974247254,0.04456277302516569,1.6496122483892388
0.05936516787685464,0.09809245225803992,177.3751835983607,8.18733923063572e-05,0.002456201769190716,0.36370622374349726,0.05267026651494627,0.04456356731494314,1.6523570262871996
0.05962156356639594,0.09811299826424766,177.3765412196008,0.0002563956895412986,0.007691870686238958,0.3653271322797509,0.0526735558115693,0.04456919384066264,1.6455958615541302
0.059603258025309414,0.09813599176769164,177.378336800782,1.830554108652599e-05,0.0005491662325957797,0.3652566209504941,0.05268343525109667,0.04457901868405475,1.646487038108219
0.059621488604893934,0.09814585020762512,177.37949457255638,1.823057958452029e-05,0.0005469173875356087,0.3654201201293281,0.05268727909163564,0.044579211547190065,1.646148938984542
0.05957937325696202,0.09815861477786204,177.37923233349724,4.211534793191474e-05,0.0012634604379574421,0.36519851213158117,0.05269250257829663,0.044573920801535175,1.647526810235318
0.0596107273245279,0.09817289934760105,177.38119408513552,3.135406756588077e-05,0.0009406220269764232,0.3654151954116121,0.05269689393320474,0.044581400776853186,1.6468998744661527
0.05976234549589342,0.09819046649396483,177.38163893921177,0.0001516181713655182,0.004548545140965546,0.36643334013983014,0.05270702261329788,0.04457957681794972,1.6430156092302637
0.05976563981561804,0.09820170672776332,177.38181267641497,3.294319724622685e-06,9.882959173868056e-05,0.36648201439397987,0.05270962529583396,0.04457614565452878,1.6431131170137847
0.059740387482906096,0.09821534399739208,177.3828417477213,2.5252332711944714e-05,0.0007575699813583414,0.36634596544171644,0.052714685913917675,0.04456874111039922,1.6440359384259948
0.059724329157636556,0.09823782961743432,177.38281248499715,1.605832526953982e-05,0.0004817497580861946,0.3662896998744979,0.052722366912085844,0.0445611568724319,1.6448544672330287
0.05972458407720796,0.0982590419175707,177.3839317416906,2.5491957140327814e-07,7.647587142098344e-06,0.3663723000334358,0.05273162206584926,0.04456206769856615,1.645202615233753
0.05972328638645422,0.0982768432541525,177.3841569916081,1.297690753736258e-06,3.893072261208774e-05,0.3664223439531977,0.052734895768578996,0.04455743852729739,1.645536426415452
0.059714858610734736,0.09829183196966575,177.3846966017574,8.427775719486996e-06,0.0002528332715846099,0.36639346195469236,0.052738140612669605,0.044562823714337174,1.6460196717604914
0.05971017353017269,0.09830949119985122,177.3844046233448,4.685080562047417e-06,0.0001405524168614225,0.3663879696769006,0.05274513629507187,0.0445628933956762,1.646444573639927
0.05959909653903166,0.09832893731203292,177.38346824199058,0.00011107699114103198,0.0033323097342309593,0.365758074242898,0.052754289525260595,0.04455974421294703,1.6498393939182778
0.0595781716877066,0.09833886709616962,177.38387418132876,2.0924851325057614e-05,0.0006277455397517284,0.3656667330977944,0.052757914280723385,0.04455826559916453,1.6505855132922942
0.05948925725010979,0.0983483842597618,177.3840092005187,8.891443759680845e-05,0.0026674331279042535,0.3651504703944254,0.052765581623224006,0.04454777524882749,1.6532125093826129
0.059355819908403606,0.09836011538188374,177.38446819956172,0.00013343734170618432,0.00400312025118553,0.3643522364771804,0.0527726421501919,0.04453918377956236,1.6571267237765492
0.059167943031155405,0.09837496737369646,177.38557948876644,0.00018787687724820118,0.005636306317446035,0.36324425525256804,0.05278006235853704,0.044536309289392166,1.662639637850791
0.0590524991522076,0.09839802538852706,177.38643753464103,0.00011544387894780322,0.0034633163684340967,0.3625576824374773,0.05278382990226011,0.04452964978142199,1.6662804589337787
0.059015106182625766,0.0984155704266497,177.38638545910217,3.739296958183563e-05,0.001121789087455069,0.3623498594082807,0.0527902831618564,0.044523128258236414,1.6676335398278679
0.05901062717590174,0.09843427840964529,177.38800042525864,4.479006724025791e-06,0.00013437020172077374,0.36235309117883086,0.052796420672116144,0.044515894209687865,1.6680771433970294
0.059004786673000985,0.09845512704090693,177.39172600342025,5.840502900755773e-06,0.0001752150870226732,0.3624047404140828,0.05280500877125571,0.04451376411031424,1.6685955935496564
0.05899898866521204,0.0984685453987249,177.3954447127145,5.798007788944404e-06,0.0001739402336683321,0.3624739443604753,0.0528088095331884,0.044509617730605154,1.6689870051414213
0.05901867213259685,0.09847757461983557,177.39641823250278,1.9683467384810915e-05,0.0005905040215443275,0.36265085562290383,0.05281289619332554,0.04451011776696299,1.6685833662707061
0.059010263906077505,0.09849139616677306,177.39790002238965,8.408226519346362e-06,0.00025224679558039087,0.362666364161623,0.05281740881644959,0.04450811270168892,1.6690553413476494
0.05903568957814271,0.09851001496656114,177.4012466492222,2.542567206520463e-05,0.0007627701619561389,0.3629610773104809,0.05282254043160631,0.044501766077283664,1.6686518895687357
0.05903328401975626,0.09853146872001382,177.40213602711955,2.4055583864521224e-06,7.216675159356367e-05,0.3630084647997594,0.0528261961645675,0.04450135654839158,1.6690833037009931
0.05906062295820579,0.09854322068049642,177.4020756128256,2.733893844953511e-05,0.0008201681534860533,0.36322466978385604,0.05283109848285836,0.04450575038109408,1.6685096726837856
0.05903983368072728,0.09855922558764031,177.40362991099886,2.0789277478512613e-05,0.0006236783243553784,0.3631396363920471,0.05283611560174907,0.04450688909440964,1.669368279738457
0.05893665439749853,0.09857711526400945,177.4088615882556,0.00010317928322874786,0.003095378496862436,0.3626276087882674,0.05283919908275066,0.04450612231346374,1.6725943518808457
0.05892573212923891,0.09859422693716083,177.41296953610512,1.0922268259619394e-05,0.00032766804778858183,0.3627039222022526,0.05284230387233744,0.04450084590314527,1.6731947720381133
0.05892682315851406,0.09861366225571681,177.41603536554777,1.0910292751464823e-06,3.273087825439447e-05,0.3627469510772784,0.05284527672478123,0.044509599401043404,1.673493614112618
0.058940829396319415,0.09863455076023622,177.4207518235798,1.4006237805355704e-05,0.0004201871341606711,0.36290383044821606,0.05284868018231056,0.044521224617814034,1.6734503360482997
0.058879173862974685,0.09866196866034198,177.42660642199365,6.165553334473023e-05,0.0018496660003419069,0.36262898834121926,0.05285186527499154,0.04453003329570534,1.675668359239397
0.05886776815104254,0.09867804564880382,177.43272190508037,1.1405711932144236e-05,0.00034217135796432707,0.36266882701315784,0.05285255101737658,0.044535346846508846,1.6762661257280271
0.05555186261044507,0.09868532908731294,177.42635588270196,0.0033159055405974705,0.09947716621792412,0.34333476397967055,0.05285398397036291,0.04436919115011589,1.7764540098203252
0.056000169173130235,0.09869659728273433,177.43038481619533,0.00044830656268516483,0.013449196880554945,0.3461333913907348,0.05285782849293719,0.044383695826955165,1.7624339129691509
0.05635682332045861,0.09871930273986688,177.43325188700484,0.0003566541473283766,0.010699624419851297,0.34835879884470505,0.05286384312804652,0.04439080617154232,1.7516832376893372
0.05674123925422708,0.09873286258318657,177.4347079070461,0.00038441593376847133,0.01153247801305414,0.35074392849292213,0.05286563394441353,0.04439623841816126,1.74005474467728
0.05706184956104088,0.09874185022443058,177.4359279545479,0.00032061030681379554,0.009618309204413866,0.3526974884788328,0.05286729761598124,0.044402735100805744,1.7304355008472565
0.05735035795447558,0.09875326660284799,177.43690271482444,0.0002885083934347013,0.00865525180304104,0.35448912499826607,0.05286846646565663,0.0444077933271861,1.7219293850133912
0.057590994714268276,0.09876241478159486,177.43880620808065,0.00024063675979269644,0.007219102793780893,0.35594253385694463,0.05286926972772959,0.044416597439473314,1.7148933660825674
0.057889354501096155,0.09877103127474295,177.44136190077194,0.00029835978682787867,0.00895079360483636,0.3577128706327168,0.05287232967372779,0.04443508887788649,1.7062037075032972
0.05807514743077686,0.09878424542790606,177.44940256381338,0.00018579292968070454,0.005573787890421136,0.35888871554924245,0.05286758173837835,0.044445418349147926,1.7009727878117356
0.05824542991808592,0.09879708038370048,177.45082649311968,0.00017028248730906193,0.005108474619271858,0.35993384921155774,0.052868698242265304,0.044448414460103,1.696220296127006
0.058300050665488906,0.09880924969882783,177.45158626225307,5.4620747402985004e-05,0.0016386224220895501,0.3602640253751377,0.05287199934618825,0.04444487981043928,1.6948398598445578
0.05831447688667851,0.09882959065751895,177.45195741351404,1.4426221189606236e-05,0.0004327866356881871,0.3603425145738446,0.05287489698379028,0.04443935099588255,1.6947693940489725
0.05846549592694287,0.0988482651673401,177.45411116310748,0.00015101904026435659,0.0045305712079306976,0.3612428813902964,0.05287742082783943,0.04444202343368603,1.6907111382559485
0.05860850636551354,0.09886988957101019,177.4556274905698,0.0001430104385706718,0.004290313157120154,0.3620940940419743,0.052879550193659315,0.044448881555412136,1.6869546027057136
0.05858519508500978,0.09889278207087698,177.45662712455146,2.331128050376413e-05,0.0006993384151129239,0.36196409593547124,0.052881083663578056,0.04444856844404601,1.6880166043209222
0.05839410691217882,0.09891463298288047,177.4579547565136,0.00019108817283095686,0.005732645184928706,0.36079887266184507,0.05288194292212372,0.04444168966427372,1.693914646757798
0.058046634545274284,0.09894434054176952,177.46135659151636,0.000347472366904536,0.01042417100713608,0.3586651909822852,0.052883505172613615,0.044430245886777145,1.704566359736093
0.0483416048769184,0.09896178797542403,177.46470405446416,0.009705029668355881,0.29115089005067646,0.2985905501088329,0.05288508240248125,0.04443380902751405,2.0471349312334306
0.044846010285678986,0.09897577920010442,177.4655739329035,0.0034955945912394162,0.10486783773718249,0.2770000828311553,0.05288708809707826,0.04441995986051784,2.2070141484071124
0.04315596443257887,0.09898364948052939,177.4656477928556,0.0016900458531001195,0.050701375593003584,0.2665578620676933,0.052891637750636086,0.04440169039378634,2.2936261715380795
0.042056756110020764,0.09899613668672207,177.46588289611,0.0010992083225581026,0.03297624967674308,0.2597519604568781,0.05289408319785756,0.0443760537529637,2.3538700043281393
0.041687096682342724,0.09901224915938948,177.46692629787637,0.00036965942767804016,0.011089782830341205,0.2574561659792783,0.052895107312529124,0.04435853527831329,2.375129405481668
0.041420083577283204,0.09902024144641378,177.46832119123496,0.0002670131050595201,0.008010393151785603,0.2557984356701736,0.052897146120275525,0.04433917507920922,2.3906335500665508
0.0411186396498625,0.0990302844441515,177.4692964653815,0.0003014439274207012,0.009043317822621036,0.25392792083321414,0.052901239139249163,0.04431848992043451,2.4084037139220547
0.04097299507332529,0.099043220804429,177.47323961077115,0.00014564457653721413,0.004369337296116424,0.253001483748823,0.05290346091951186,0.044312762727375755,2.4172804703971775
0.0409953646771452,0.09905804482599809,177.47512934354225,2.2369603819911987e-05,0.0006710881145973596,0.2531162952034912,0.05290485995550216,0.04431296700315258,2.4163230552068407
0.04103030072141033,0.09908903536780032,177.4775018728039,3.4936044265132526e-05,0.0010480813279539758,0.25334702086368943,0.05290553585420777,0.04429624329326863,2.415020938808131
0.04116739352748849,0.09911247033442334,177.4802803397895,0.000137092806078154,0.00411278418234462,0.2541634435451885,0.052908033006179016,0.04430125084957499,2.4075478635353362
0.041287921910748156,0.0991313766687783,177.4847045250771,0.00012052838325966875,0.0036158514977900624,0.2547065365832639,0.05290946479086551,0.04431135776416658,2.4009776244750216
0.041278631016420174,0.09914274616400147,177.48562731966084,9.290894327981802e-06,0.00027872682983945407,0.25463159425707654,0.05291172959025033,0.04430896974950356,2.4017934636583176
0.04120863526313251,0.09915612588645914,177.48692123799938,6.999575328766466e-05,0.00209987259862994,0.25417986408223003,0.05291396351365466,0.04429683276512927,2.406197760573974
0.04111861278296098,0.09917394914419282,177.4886692166009,9.002248017152964e-05,0.002700674405145889,0.25357799534456577,0.05291667933209355,0.04427518320998239,2.411899196786357
0.04107182835076502,0.09918750478312245,177.4891743266022,4.678443219596068e-05,0.0014035329658788204,0.2532661847063901,0.052919158719765866,0.04424877939542102,2.4149766096613265
0.04095007849948502,0.09919658635558866,177.48926371891963,0.00012174985128000221,0.0036524955384000662,0.25246937086920657,0.05292290347410322,0.0442200087384307,2.422378417585601
0.040895982379013984,0.0992066532433439,177.48986781671744,5.409612047103246e-05,0.0016228836141309738,0.2520963733232665,0.05292426305471143,0.04419767666268551,2.4258288338429153
0.040806956668904285,0.09921688979741493,177.49138492495507,8.902571010969973e-05,0.002670771303290992,0.2514863750512307,0.05292667794631397,0.044164042138602214,2.431371949700434
0.04078201830300172,0.09922342759262422,177.49307617786198,2.4938365902567317e-05,0.0007481509770770195,0.25123398288066034,0.052928928299269956,0.04414505696185445,2.4330190540207024
0.040828559603496545,0.09923062742251192,177.49476900531724,4.6541300494827575e-05,0.0013962390148448273,0.25139739204464556,0.05293089246226993,0.04414074312737844,2.4304219493948014
0.040827140903994294,0.09924008925049184,177.49600784475192,1.4186995022508198e-06,4.256098506752459e-05,0.2513045144968006,0.05293275288565214,0.04414004366108304,2.4307381573413767
0.04081854039155076,0.09924937970019336,177.49762863527417,8.60051244353649e-06,0.0002580153733060947,0.25113439053542963,0.052935795595391265,0.0441238547699206,2.4314779202819685
0.04086540866027438,0.09925779079095312,177.49907895490162,4.6868268723625206e-05,0.0014060480617087562,0.25130983651071653,0.05293965153128525,0.044112174190733225,2.428895098446488
0.0409150201442832,0.09926555392074114,177.50082395124733,4.961148400881715e-05,0.0014883445202645146,0.2514521548984463,0.05294456046046487,0.04410627106743383,2.4261396809946554
0.040926021059675646,0.09927711419339169,177.50210765744535,1.1000915392446464e-05,0.0003300274617733939,0.2514075477505864,0.052946141491347874,0.04409917597977178,2.425770002137083
0.04094389105577884,0.09928820953044461,177.503140887185,1.7869996103196673e-05,0.0005360998830959002,0.2514281370241378,0.052950451399909185,0.04409996753183443,2.424982261582855
0.040962728925945005,0.09929589236085411,177.50379260680842,1.8837870166162063e-05,0.0005651361049848619,0.25147714478669736,0.052952030670692186,0.04409390010151547,2.424054621467419
0.04097670656096268,0.09930146652958499,177.5042333502518,1.3977635017675683e-05,0.0004193290505302705,0.25150905767788934,0.0529547082121767,0.044086783601289994,2.423363780635963
0.04100061909742396,0.09930868126943303,177.5044883395335,2.391253646127911e-05,0.0007173760938383733,0.2516153367694356,0.052955529052170096,0.04408653994888408,2.4221263838348364
0.04099541124848459,0.09931334571558317,177.50568212045255,5.207848939370319e-06,0.00015623546818110956,0.2514472597856799,0.05295696087171127,0.04410087115478785,2.422547858188746
0.04098591908365254,0.09932041887659447,177.50720530550493,9.49216483205062e-06,0.0002847649449615186,0.2512071340977877,0.05295800385386785,0.04411564560836557,2.4232814853774736
0.03976006093383528,0.09932531256229235,177.50739410118726,0.001225858149817259,0.03677574449451777,0.24364662099619516,0.05296179694484945,0.04406944325035566,2.4981177148490694
0.03894980770190038,0.0993314148026299,177.50777567369317,0.0008102532319348987,0.024307596958046962,0.23853875831821264,0.05296672241486912,0.044048570171626805,2.5502414687860826
0.03921919888962794,0.09933547826235622,177.50824532825703,0.0002693911877275565,0.008081735631826695,0.2400435981653447,0.05297048901551678,0.04406306886449717,2.532827826032593
0.03953790818448847,0.099352623080199,177.5105096630546,0.0003187092948605322,0.009561278845815965,0.24175219481810886,0.05297069338054989,0.04409908538347498,2.512844701257541
0.05472298610367005,0.09935617080762903,177.51117648254228,0.015185077919181583,0.4555523375754475,0.33508725039060167,0.05297032058779264,0.04433385038378243,1.815620416243433
0.06009314878589929,0.09935614297306454,177.51123615630797,0.005370162682229236,0.1611048804668771,0.36826507882081955,0.052976798843442516,0.044501164386823236,1.6533688944650247
0.05481650751515035,0.09935792947062816,177.5108394185071,0.005276641270748936,0.15829923812246807,0.3359919780145584,0.05298222646434962,0.044444403507277616,1.8125549031588215
0.05718958409921651,0.09937305573772441,177.5104202470599,0.0023730765840661583,0.07119229752198475,0.3506436869015681,0.0529952834710523,0.04441200132711203,1.737607595909861
0.05218276174921218,0.09937486263584387,177.51136880816216,0.005006822350004332,0.15020467050012998,0.3199206727548769,0.053001482998502936,0.04438464981619347,1.9043618870429786
0.05609044133426558,0.09938628905436134,177.51153089381907,0.003907679585053399,0.11723038755160196,0.34394222305506605,0.05300638682783679,0.04436453628878084,1.7718935114465997
0.05066544276046053,0.0993885040761211,177.51323938522728,0.0054249985738050455,0.16274995721415136,0.310650362852719,0.053008716876384296,0.044333770051923564,1.9616625980358389
0.05561825128371513,0.0993962679804862,177.5142416559323,0.004952808523254595,0.14858425569763786,0.34105447837369357,0.05301554075437987,0.04432085206559132,1.7871160219233495
0.049645237651462566,0.0994096653731228,177.514510866418,0.005973013632252562,0.17919040896757688,0.30435617526553715,0.05302042118332687,0.044287670916527674,2.0024008359277974
0.046602488872965205,0.09941321634231327,177.51630213043305,0.0030427487784973617,0.09128246335492085,0.2856204047146194,0.053023719067224875,0.044246297659919706,2.1332168891946104
0.052229329630841245,0.0994150074802494,177.5167036705442,0.005626840757876041,0.16880522273628124,0.32004404613468446,0.053024783429310114,0.04422316498197514,1.9034325767326175
0.05483746063942871,0.09942185444321298,177.51727846113437,0.0026081310085874637,0.07824393025762391,0.3359962301699131,0.05302328074431883,0.04419416953952993,1.8130280520635127
0.056172996115571035,0.09942934809207188,177.51825429097624,0.0013355354761423258,0.04006606428426977,0.34414413309072067,0.053022932108790534,0.044170643019443755,1.7700559871776231
0.057088027354622255,0.0994354796129132,177.51907799971025,0.00091503123905122,0.0274509371715366,0.3496709251916985,0.05302461669798152,0.04416261103034248,1.7417921799125222
0.05758815444697203,0.09943808490542651,177.5194221421746,0.0005001270923497766,0.0150038127704933,0.35267197853099613,0.053025327560994276,0.044148619333106355,1.726710742171647
0.05789997323985852,0.09944343624942546,177.5199546342736,0.000311818792886491,0.00935456378659473,0.35456979273872347,0.053025733732135046,0.04412807487201993,1.7175040105367145
0.058104475815915164,0.09945005208738457,177.52068432765336,0.00020450257605664213,0.006135077281699264,0.3557985402720787,0.05302638270633902,0.044118054262495474,1.7115730017504882
